"tweets.user_id","tweets.status_id","tweets.created_at","tweets.screen_name","tweets.text","tweets.source","tweets.display_text_width","tweets.reply_to_status_id","tweets.reply_to_user_id","tweets.reply_to_screen_name","tweets.is_quote","tweets.is_retweet","tweets.favorite_count","tweets.retweet_count","tweets.quote_count","tweets.reply_count","tweets.ext_media_type","tweets.lang","tweets.quoted_status_id","tweets.quoted_text","tweets.quoted_created_at","tweets.quoted_source","tweets.quoted_favorite_count","tweets.quoted_retweet_count","tweets.quoted_user_id","tweets.quoted_screen_name","tweets.name","tweets.quoted_followers_count","tweets.quoted_friends_count","tweets.quoted_statuses_count","tweets.quoted_location","tweets.quoted_description","tweets.quoted_verified","tweets.retweet_status_id","tweets.retweet_text","tweets.retweet_created_at","tweets.retweet_source","tweets.retweet_favorite_count","tweets.retweet_retweet_count","tweets.retweet_user_id","tweets.retweet_screen_name","tweets.retweet_name","tweets.retweet_followers_count","tweets.retweet_friends_count","tweets.retweet_statuses_count","tweets.retweet_location","tweets.retweet_description","tweets.retweet_verified","tweets.place_url","tweets.place_name","tweets.place_full_name","tweets.place_type","tweets.country","tweets.country_code"
"x14573529","x1512479909750480898",2022-04-08 17:18:05,"StephCiccarelli","Wonder about Audio Description? Hear more about this area of #voiceover work on Vox Talk! @hmerriweather joins me to chat about audio description for the Oscars Red Carpet at the @AcademyAwardsHD and his work with @AudioEyesAD
https://t.co/d91u9vOFSM #voxtalk #actorslife 
@voices","Twitter Web App",280,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Stephanie Ciccarelli",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1280773907172057088","x1512479901559181314",2022-04-08 17:18:03,"vipul_betala","@SadhguruJV @DelanoDSouza <U+0001F534>Indian<U+0001F1EE><U+0001F1F3> mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru<U+0001F9D8><U+200D><U+2642><U+FE0F> think about the infamous #Oscars<U+0001F3AC> slap, and #nonviolence in general?

FRANCE 24's @DelanoDSouza speaks with #Sadhguru in an exclusive #interview<U+2935><U+FE0F> https://t.co/KHYbqcvkdc","Twitter for Android",140,,,,FALSE,TRUE,0,88,,,,"en",,,,,,,,,"Vipul Betala #Savesoil",,,,,,,"x1512390037694033927","@SadhguruJV @DelanoDSouza <U+0001F534>Indian<U+0001F1EE><U+0001F1F3> mystic @SadhguruJV counts #WillSmith among his followers... what does the famous #guru<U+0001F9D8><U+200D><U+2642><U+FE0F> think about the infamous #Oscars<U+0001F3AC> slap, and #nonviolence in general?

FRANCE 24's @DelanoDSouza speaks with #Sadhguru in an exclusive #interview<U+2935><U+FE0F> https://t.co/KHYbqcvkdc",2022-04-08 11:20:58,"TweetDeck",110,88,"x25049056","France24_en","FRANCE 24 English",329889,1122,321427,"Paris, France","<U+0001F30D> The French international news channel live 24/7 from Paris - Follow us for top stories on #business, #politics and #sports - <U+0001F534> Breaking Alerts: @BreakingF24",TRUE,,,,,,
"x315577705","x1512479884534173698",2022-04-08 17:17:59,"paul_lander","Amy Schumer Denies She Stole Oscars Joke About Leonardo DiCaprio ... While Chris Rock should say Will should've smacked Dave Chappelle!","Twitter for iPad",140,,,,FALSE,TRUE,0,1,,,,"en",,,,,,,,,"Paul Lander",,,,,,,"x1512450178132893703","Amy Schumer Denies She Stole Oscars Joke About Leonardo DiCaprio ... While Chris Rock should say Will should've smacked Dave Chappelle!",2022-04-08 15:19:57,"Twitter Web App",2,1,"x315577705","paul_lander","Paul Lander",43993,43820,118840,"Tarzana CA.","Professional Comedy Writer/Producer. If it requires a noun, a verb and laughter I've done it. Won a few awards to give my Mom stuff to talk about with family.",FALSE,,,,,,
"x315577705","x1512479785724755970",2022-04-08 17:17:36,"paul_lander","Amy Schumer Denies She Stole Oscars Joke About Leonardo DiCaprio ... if that's even her real name.","Twitter for iPad",115,,,,FALSE,TRUE,0,1,,,,"en",,,,,,,,,"Paul Lander",,,,,,,"x1512472389602320390","Amy Schumer Denies She Stole Oscars Joke About Leonardo DiCaprio ... if that's even her real name.",2022-04-08 16:48:12,"Twitter Web App",5,1,"x315577705","paul_lander","Paul Lander",43993,43820,118840,"Tarzana CA.","Professional Comedy Writer/Producer. If it requires a noun, a verb and laughter I've done it. Won a few awards to give my Mom stuff to talk about with family.",FALSE,,,,,,
"x3127710110","x1512479882030161923",2022-04-08 17:17:59,"BrokenZoetrope","Martin Scorsese posted this image the morning after THE IRISHMAN won no Oscars. https://t.co/jnQHHSkccC","Twitter for iPhone",122,,,,FALSE,TRUE,0,474,,,,"en",,,,,,,,,"Seth",,,,,,,"x1511789276584984581","Martin Scorsese posted this image the morning after THE IRISHMAN won no Oscars. https://t.co/jnQHHSkccC",2022-04-06 19:33:45,"Twitter for Android",7936,474,"x1419688307529818116","ATRightMovies","All The Right Movies",39482,125,4157,"UK","Twitter's best account on classic and hit films. Video on YouTube and podcast on all major apps.",FALSE,,,,,,
"x963414163937689600","x1512479793287073798",2022-04-08 17:17:37,"DumpetiSathwik","@patrickhwillems The Oscars should just award RRR Best Picture and save us all the awards season drama","Twitter for Android",122,,,,FALSE,TRUE,0,2,,,,"en",,,,,,,,,"Dumpeti Sathwik",,,,,,,"x1511859195238363136","@patrickhwillems The Oscars should just award RRR Best Picture and save us all the awards season drama",2022-04-07 00:11:35,"Twitter for iPhone",33,2,"x751875585740267520","TheRealQuigles","Daniel Quigley",6,289,30,"","Video Editor, Screenwriter, and Fan of the First 3 American Pie Movies",FALSE,,,,,,
"x1511057281538052104","x1512479786282598405",2022-04-08 17:17:36,"PerRagnar4","@neontaster 3.)
...AND her tale of woe about being exposed all seem to be part of a performance.

Not a good one.

But I understand the oscars don't really use excellence as a criteria for selection. So she still has a shot.","Twitter Web App",212,"x1512479277526110209","x1511057281538052104","PerRagnar4",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Per Ragnar",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x819087808828735488","x1512479784739418112",2022-04-08 17:17:35,"simon__44","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/6kjQXsOnWc","Twitter for Android",114,,,,FALSE,TRUE,0,4,,,,"en",,,,,,,,,"Simon<U+0001F1FA><U+0001F1EC>",,,,,,,"x1512453687934914561","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/6kjQXsOnWc",2022-04-08 15:33:53,"Echobox",8,4,"x788524","guardiannews","Guardian news",3745816,1229,305238,"","The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/KXycIPGfHd",TRUE,,,,,,
"x45951472","x1512479761041268740",2022-04-08 17:17:30,"BrokerManCA","@TheMarieOakes He needs physical separation, which he’ll get when she goes to the Oscars every year without him.","Twitter for iPhone",97,"x1512460297461809159","x101597075","TheMarieOakes",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"kevin roberts",,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/987731fa5d6db2ba.json","Lafayette","Lafayette, CA","city","United States","US"
"x1482106352222752771","x1512479734566952964",2022-04-08 17:17:23,"dannyeddy2020","HITTING HOME: A source close to the A-List family says the Oscar-winning actor is beginning to accept ‘he’ll never be able to fully repair the damage that was caused’ by the incident. https://t.co/CiLpYXRaCD https://t.co/0x5xezud4J","Twitter for Android",139,,,,FALSE,TRUE,0,72,,,,"en",,,,,,,,,"dannyeddy2020",,,,,,,"x1512259048497893404","HITTING HOME: A source close to the A-List family says the Oscar-winning actor is beginning to accept ‘he’ll never be able to fully repair the damage that was caused’ by the incident. https://t.co/CiLpYXRaCD https://t.co/0x5xezud4J",2022-04-08 02:40:28,"TweetDeck",540,72,"x1367531","FoxNews","Fox News",21088651,263,460902,"U.S.A.","Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",TRUE,,,,,,
"x1045291557975293953","x1512479688433692675",2022-04-08 17:17:12,"RohitSa04257573",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN","Twitter for Android",140,,,,FALSE,TRUE,0,264,,,,"en",,,,,,,,,"Rohit Sah",,,,,,,"x1512444512756506628",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN",2022-04-08 14:57:26,"Twitter for Android",375,264,"x1467080747479666691","cpsavesoil","Conscious Planet #SaveSoil",30885,17,955,"United States","#SaveSoil, a global movement envisioned by @SadhguruJV, seeks to bring about a concerted, conscious response to impending soil extinction.",FALSE,,,,,,
"x1433196611727990785","x1512479687359942656",2022-04-08 17:17:12,"TheFashionSheet","Kendall Jenner Gets Ready for the Oscars After-Party | Vogue https://t.co/1e7eG0LRft","dlvr.it",84,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"The Fashion Sheet",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1467556723275796487","x1512479678128623617",2022-04-08 17:17:10,"DanielMullett3","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf","Twitter Web App",110,,,,FALSE,TRUE,0,16,,,,"en",,,,,,,,,"Daniel Mullett",,,,,,,"x1512478748096012292","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf",2022-04-08 17:13:28,"Echobox",31,16,"x87818409","guardian","The Guardian",10398411,1061,740066,"London","The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/gWyuUVlObq",TRUE,,,,,,
"x1328342655546298368","x1512479677759336460",2022-04-08 17:17:10,"hatedbymost132","Beyoncé’s most liked photos on instagram in 2022:
#1 Oscars after-party look - 5.7M
#2 Be Alive performance look - 4.2M 
#3 Valentine’s Day look - 4M
#4 Oscar’s look - 3.7M
#5 Ivy Heart - 3.6M https://t.co/GNjMub5PaO","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,,,,"en",,,,,,,,,"King James",,,,,,,"x1512479521315860482","Beyoncé’s most liked photos on instagram in 2022:
#1 Oscars after-party look - 5.7M
#2 Be Alive performance look - 4.2M 
#3 Valentine’s Day look - 4M
#4 Oscar’s look - 3.7M
#5 Ivy Heart - 3.6M https://t.co/GNjMub5PaO",2022-04-08 17:16:33,"Twitter for iPhone",35,3,"x935481588636303360","ivyparkspr","IVY",19794,969,14991,"","Beyoncé Fan account | IG/Backup: @lvyparkspr",FALSE,,,,,,
"x16519896","x1512479663733587970",2022-04-08 17:17:07,"Thiccarium","so ... will smith is in a seriously abusive relationship. things i didn't know until the Oscars outburst! https://t.co/2ntZXMpwz7","Twitter for iPhone",122,,,,FALSE,TRUE,0,22,,,,"en",,,,,,,,,"Dr. John Thicc",,,,,,,"x1512459446009700357","so ... will smith is in a seriously abusive relationship. things i didn't know until the Oscars outburst! https://t.co/2ntZXMpwz7",2022-04-08 15:56:46,"TweetDeck",145,22,"x454119389","BecketAdams","Becket Adams",67466,3091,137,"Maryland via DC via South Bend","Program Director @NJC_YAF. Former @dcexaminer, @UnfilteredSE.

Substack: https://t.co/ONTwCRaxCk",TRUE,,,,,,
"x36809107","x1512479627662577664",2022-04-08 17:16:58,"mryder124","@THR The Oscars at one time were glamorous. Now it is a circus.
The Oscars have slid down into a ditch and it does not look like they will be able to pull themselves back out anytime soon. Such a pity.","Twitter for Android",196,"x1510038390636355585","x17446621","THR",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Mark Ryder",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1692458570","x1512479619181649925",2022-04-08 17:16:56,"HerohomMel","@technoblade Yeah the oscars thing still shows up when it trends <U+0001F4A9><U+0001F4A9>","Twitter for Android",54,"x1512479179039809539","x389173144","technoblade",FALSE,FALSE,1,0,,,,"en",,,,,,,,,"Herohom ( • `<U+03C9>´ • ) <U+0001F48D><U+0001F499>",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1340011884309704705","x1512479618355249157",2022-04-08 17:16:56,"kashikahoshi","Daniel Day-Lewis, 'Lincoln' (Best Actor, 2012) #Oscars #oscarsclip https://t.co/KkqDjJNqRX","Twitter for Android",106,,,,FALSE,TRUE,0,37,,,,"en",,,,,,,,,"<U+0001D646><U+0001D656><U+0001D668><U+0001D65D><U+0001D65E><U+0001D66E><U+0001D656>",,,,,,,"x1512218666884030474","Daniel Day-Lewis, 'Lincoln' (Best Actor, 2012) #Oscars #oscarsclip https://t.co/KkqDjJNqRX",2022-04-08 00:00:00,"Twitter Web App",398,37,"x1455738960513167371","oscarsclip","oscarsclip <U+0001F380>",23383,1,570,"","the acting clips shown at the oscars <U+0001F3C6>
maintained by: @nikowl <U+0001F338>",FALSE,,,,,,
"x1150906708622860288","x1512479613338890249",2022-04-08 17:16:54,"wJteevee","@willsmith Netflix blah Oscars blah blah  – @TheHollywoodReporter 
@WJTEEVEE will do it It would be a @FacebooKWatch Presentation but hey, you would be in full control, Hi, name is Will James, nice to meet u,  similar pasts. PPV Online Presentation. 

https://t.co/VO7nrxXAvV","Twitter Web App",275,,"x682463","willsmith",FALSE,FALSE,0,0,,,,"en",,,,,,,,,"<U+0001F534>Live ttv/wJteevee |",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1345587001496645632","x1512479584809271306",2022-04-08 17:16:48,"GildedNine","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf","Twitter for Android",110,,,,FALSE,TRUE,0,16,,,,"en",,,,,,,,,"GildedNine",,,,,,,"x1512478748096012292","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf",2022-04-08 17:13:28,"Echobox",31,16,"x87818409","guardian","The Guardian",10398411,1061,740066,"London","The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/gWyuUVlObq",TRUE,,,,,,
"x4407266543","x1512479553704374278",2022-04-08 17:16:40,"EricStreetman","“You blind guides, who strain out a gnat and swallow a camel!”
- Matthew 23:24
Spot-on, @amyschumer. After nearly a century, the #Oscars, with pomp and circumstance, seeks to accomplish its primary goal of bringing bucks to box offices. It’s so absurd.
https://t.co/K2Ro2Atu58
#1A","Twitter for iPad",280,,,,FALSE,FALSE,0,0,,,,"en",,,,,,,,,"Eric Streetman",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x935481588636303360","x1512479521315860482",2022-04-08 17:16:33,"ivyparkspr","Beyoncé’s most liked photos on instagram in 2022:
#1 Oscars after-party look - 5.7M
#2 Be Alive performance look - 4.2M 
#3 Valentine’s Day look - 4M
#4 Oscar’s look - 3.7M
#5 Ivy Heart - 3.6M https://t.co/GNjMub5PaO","Twitter for iPhone",192,,,,FALSE,FALSE,35,3,,,,"en",,,,,,,,,"IVY",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1488899047503327232","x1512479472900927491",2022-04-08 17:16:21,"Velliangiri2022",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN","Twitter for Android",140,,,,FALSE,TRUE,0,264,,,,"en",,,,,,,,,"Velliangiri",,,,,,,"x1512444512756506628",".@SadhguruJV was interviewed by @FRANCE24 news network. The gripping conversation revolved around the #SaveSoil movement and its burgeoning global impact. Sadhguru also answers a question about the recent incident involving Will Smith at the Oscars. https://t.co/EpcmCj4juN",2022-04-08 14:57:26,"Twitter for Android",375,264,"x1467080747479666691","cpsavesoil","Conscious Planet #SaveSoil",30885,17,955,"United States","#SaveSoil, a global movement envisioned by @SadhguruJV, seeks to bring about a concerted, conscious response to impending soil extinction.",FALSE,,,,,,
"x1362342633050267659","x1512479472305737733",2022-04-08 17:16:21,"rhymeofraven","Daniel Day-Lewis, 'Lincoln' (Best Actor, 2012) #Oscars #oscarsclip https://t.co/KkqDjJNqRX","Twitter Web App",106,,,,FALSE,TRUE,0,37,,,,"en",,,,,,,,,"<U+0001D479>. <U+0001D47E><U+0001D48A><U+0001D48F><U+0001D495><U+0001D486><U+0001D493><U+0001D483><U+0001D486><U+0001D493><U+0001D488>",,,,,,,"x1512218666884030474","Daniel Day-Lewis, 'Lincoln' (Best Actor, 2012) #Oscars #oscarsclip https://t.co/KkqDjJNqRX",2022-04-08 00:00:00,"Twitter Web App",398,37,"x1455738960513167371","oscarsclip","oscarsclip <U+0001F380>",23383,1,570,"","the acting clips shown at the oscars <U+0001F3C6>
maintained by: @nikowl <U+0001F338>",FALSE,,,,,,
"x21824535","x1512479452407767040",2022-04-08 17:16:16,"The_TinyDonkey","@LetheRiverBand For as meaningless as the Oscars are, every video game award is about 50 times more meaningless","Twitter for Android",95,"x1512475509288058892","x1469474482674884609","LetheRiverBand",FALSE,FALSE,1,0,,,,"en",,,,,,,,,"Aidan Connolly",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x214537647","x1512479450432159744",2022-04-08 17:16:16,"Lady_Crunk","Are the Oscars really using the term ""sanctions"" in THESE times, for this slap debacle?! https://t.co/ENw7B3K2sm https://t.co/8r5aRej6HR","Twitter for Android",112,,,,TRUE,FALSE,0,0,,,,"en","x1512478748096012292","Will Smith: Academy to decide on sanctions against actor for Oscars slap https://t.co/tBGWOmS4xf",2022-04-08 17:13:28,"Echobox",31,16,"x87818409","guardian","Olwethu-Thando Klaas",10398411,1061,740066,"London","The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/gWyuUVlObq",TRUE,,,,,,,,,,,,,,,,,,,,,
"x923224787501101056","x1512479384342601740",2022-04-08 17:16:00,"MTHS_Talon","Dune Stole the Show at the 2022 Oscars!! by Val Kohan '23, Co-Editor in Chief https://t.co/ljWsjq6BfZ","Twitter Web App",101,,,,FALSE,FALSE,0,1,,,,"en",,,,,,,,,"MTHS Talon 2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,
"x180846473","x1512479372590026754",2022-04-08 17:15:57,"rparedes46","I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp","Twitter for Android",140,,,,FALSE,TRUE,0,113,,,,"en",,,,,,,,,"LanChio Suppasit",,,,,,,"x1512455112588988418","I wanna thank my mum who brought me to this world, and the amazing friends here on the platform..

Oh wait this is not the Oscars..

ITS WAY BETTER <U+0001F62D><U+0001F62D>

See you soon baby @MSuppasit 

#MewSuppasit #<U+0E21><U+0E34><U+0E27><U+0E28><U+0E38><U+0E20><U+0E28><U+0E34><U+0E29><U+0E0F><U+0E4C> #Before430 https://t.co/JkHJ5Qqtyp",2022-04-08 15:39:33,"Twitter for iPhone",179,113,"x522236483","missviaborsi","MissV~ OEBegins <U+0001F30A> <U+0001F308><U+0001F5A4>",777,2284,64505,"Manchester, England","#<U+0E17><U+0E35><U+0E21>Duckies just another bit*h with extraordinary taste my page is a dumpsterfire, apologies in advance",FALSE,,,,,,
